,zone_name,zone_lat,zone_lng,zone_address,max_car,limit_car
917,이마트 화성봉담점 매장동주차장,37.222163,126.972535,경기 화성시 봉담읍 동화리 133-1 이마트,9,27
918,AJ파크 명지국제타워점,35.098427,128.920502,부산 강서구 명지동 3358-1,8,21
919,보문동 도전숙,37.580134,127.020008,서울 성북구 보문동6가 160,9,30
920,연희프라자,37.567387,126.930829,서울 서대문구 연희동 137-6,8,27
921,능골공원 앞,37.370635,127.114996,경기 성남시 분당구 정자동 54-1 정자프라자,6,18
922,동명빌라 2동 지상주차장,37.435593,127.127395,경기 성남시 수정구 수진동 4781,5,17
923,범계역(뉴코아아울렛),37.389156,126.951028,경기 안양시 동안구 호계동 1039-3,5,21
924,낙원중학교 옆,37.39965,127.096015,경기 성남시 분당구 판교동 511-6,8,17
925,조원샤르망 지하3층,37.295035,127.010031,경기 수원시 장안구 조원동 675-4 조원샤르망,7,24
926,대신빌딩 주차장,37.547223,126.874537,서울 강서구 염창동 282-23 대신빌딩,7,18
927,해오름초등학교(동편마을),37.408407,126.972822,경기 안양시 동안구 관양동 1709,7,30
928,하남 트윈렉스2 ,37.552093,127.208637,경기 하남시 덕풍동 742 트윈렉스2 오피스텔 지하4층,8,18
929,no_name,37.559402,126.855408,서울 강서구 등촌동 628-7,9,21
930,no_name,37.623074,126.711543,경기 김포시 북변동 418-3 유진빌딩,8,19
931,현대인텔렉스,37.511787,127.036333,서울 강남구 논현동 261,7,16
932,한화유로 메트로 1단지,37.602306,126.722608,경기 김포시 풍무동 770,6,18
933,no_name,37.432839,127.12793,경기 성남시 중원구 성남동 4949,6,15
934,학동포스트빌,37.513991,127.032464,서울 강남구 논현동 208-5,6,27
935,미사 에코타워 주차장,37.563182,127.195281,경기 하남시 망월동 1129-4,4,27
936,한티역 8번출구(볼트EV 부름스테이션),37.497512,127.051576,서울 강남구 역삼동 756-19,9,29
937,우성프라자 주차장,37.377815,127.133064,경기 성남시 분당구 서현동 95,10,15
938,no_name,37.501787,127.027819,서울 강남구 역삼동 621,9,22
939,대승주차장,37.391964,127.078626,경기 성남시 분당구 운중동 966,5,21
940,이마트 화정점,37.632652,126.83352,경기 고양시 덕양구 화정동 976 이마트,8,27
941,뉴코아아울렛 모란점,37.431432,127.129748,경기 성남시 중원구 성남동 3499,5,22
942,민락동 주차장,37.74694,127.097945,경기 의정부시 민락동 825,9,22
943,별내 메트로망 주차장,37.645903,127.126678,경기 남양주시 별내동 1007-3,6,26
944,삼희 포시즌 프라자,37.659943,126.770121,경기 고양시 일산동구 장항동 770 삼희포시즌프라자,8,18
945,이마트에브리데이 위시티점,37.676011,126.808367,경기 고양시 일산동구 식사동 662-25,10,23
946,no_name,37.678845,126.764355,경기 고양시 일산서구 일산동 1060 뉴시티프라자,5,16
947,no_name,37.417429,127.127041,경기 성남시 중원구 여수동 205,6,29
948,no_name,37.643258,126.625574,경기 김포시 구래동 6884-8,8,29
949,DMC리슈빌 더포레스트 116동,37.593047,126.888944,경기 고양시 덕양구 향동동 570 DMC리슈빌 더포레스트,6,28
950,세일주차장,37.508968,127.065795,서울 강남구 대치동 996-6,4,15
951,곡반정동 제2공영주차장,37.239575,127.030553,경기 수원시 권선구 곡반정동 553,9,22
952,동서울대학교 주차장,37.459475,127.127157,경기 성남시 수정구 복정동 423-8,8,25
953,AJ파크 케이탑리츠 화정빌딩점,37.633617,126.831133,경기 고양시 덕양구 화정동 970-2,4,26
954,후곡마을10단지아파트 1009동,37.680036,126.771031,경기 고양시 일산서구 일산동 1074 후곡마을10단지아파트,7,27
955,시그마3 오피스텔 주차장,37.413336,127.129954,경기 성남시 분당구 야탑동 360-1,10,19
956,현대백화점 주차장,37.391996,127.111741,경기 성남시 분당구 백현동 541,9,29
957,롯데마트 김포한강점,37.640184,126.676784,경기 김포시 장기동 2031,4,27
958,한신한진아파트 209동 앞,37.596336,127.012063,서울 성북구 돈암동 609-1,6,18
959,고양동 제2공영주차장,37.710174,126.905279,경기 고양시 덕양구 고양동 688,10,23
960,임시공영주차장,37.709549,126.853173,경기 고양시 덕양구 내유동 산 152-3,8,15
961,롯데마트 영통점,37.252605,127.071538,경기 수원시 영통구 영통동 960-1,9,23
962,한라밀라트 A동,37.662232,126.766347,경기 고양시 일산동구 장항동 742 한라밀라트,5,27
963,엔터식스 주차장,37.40213,126.922219,경기 안양시 만안구 안양동 88-1,9,26
964,롯데마트 구리점 별관주차장,37.61289,127.140061,경기 구리시 인창동 430 구리유통종합상가,4,15
965,no_name,37.710148,126.904,경기 고양시 덕양구 고양동 1132-20,10,26
966,롯데백화점 청량리점 주차장,37.581299,127.049065,서울 동대문구 전농동 591-53,6,23
967,서정마을 제1공영주차장,37.618906,126.84528,경기 고양시 덕양구 행신동 1080-6,5,29
968,롯데백화점 청량리점 주차장,37.581103,127.04953,서울 동대문구 전농동 591-53,7,29
969,no_name,37.563651,127.189824,경기 하남시 망월동 593-6,8,27
970,대치2동문화센터,37.502126,127.064129,서울 강남구 대치동 980-9 대치2동주민센터,7,19
971,JS호텔주차장(서머셋센트럴),37.386454,127.121354,경기 성남시 분당구 서현동 261-1,7,21
972,첼시하우스 주차장,37.55017,126.852716,서울 강서구 화곡동 956-28 첼시하우스,8,22
973,no_name,37.609335,127.029561,서울 성북구 길음동 22-1,4,15
974,코리아타운 앞 주차장,37.727194,126.848452,경기 고양시 덕양구 내유동 627-31,10,25
975,광명시청,37.478279,126.864349,경기 광명시 철산동 222-1,5,15
976,광명시민체육관 부설주차장,37.462722,126.872063,경기 광명시 하안동 577,8,27
977,서울시립대학교 100주년기념관,37.584663,127.05589,서울 동대문구 휘경동 370,7,27
978,평내신명스카이뷰 1808동 뒷편,37.644943,127.239048,경기 남양주시 평내동 601,10,18
979,다솜빌 주차장,36.618493,127.289212,세종특별자치시 조치원읍 신안리 334-4,7,17
980,풍림아이원플러스 주차장,37.388988,127.12253,경기 성남시 분당구 서현동255-1,5,15
981,한우물휴먼시아 602동 앞,37.124283,126.917679,경기 화성시 향남읍 행정리 465,9,25
982,"동아에코빌아파트 104동, 105동",37.608212,127.04498,서울 성북구 상월곡동 101,7,15
983,롯데슈퍼 고양삼송점,37.664721,126.890016,경기 고양시 덕양구 신원동 623 롯데슈퍼,5,20
984,MS프라자,37.644163,126.886652,경기 고양시 덕양구 동산동 352-3,7,26
985,성균관대역 환승주차장(정기권),37.300113,126.970021,경기 수원시 장안구 율전동 301-1,8,27
986,대룡드림타워2차 주차장,37.561788,126.808821,서울 강서구 공항동 45-19 대룡드림타워-II,6,21
987,웰츠타워오피스텔,37.465321,127.140078,경기 성남시 수정구 창곡동 562-1,7,30
988,선일주차타운,37.296508,126.994688,경기 수원시 장안구 정자동 875,8,25
989,유시티오피스텔,37.300009,127.042792,경기 수원시 영통구 이의동 1256-3,5,19
990,엠주차장,37.576431,127.056641,서울 동대문구 전농동 295-29,5,22
991,이마트 성남점,37.443966,127.141322,경기 성남시 수정구 태평동 7336,4,28
992,가온마을6단지센텀시티아파트 618동 주차장,36.497204,127.248125,세종특별자치시 다정동 78-1,10,16
993,학동포스트빌,37.514036,127.032552,서울 강남구 논현동 208-5 post ville,5,16
994,본관주차장,37.758496,127.077383,경기 의정부시 금오동 65-1 의정부성모병원,8,17
995,아이파크시티415동지하주차장,37.240446,127.027386,경기 수원시 권선구 권선동 1357 수원아이파크시티4단지,6,17
996,no_name,37.488909,127.039837,서울 강남구 도곡동 964 현대그린아파트,7,29
997,에메랄드빌딩,37.660242,126.768454,경기 고양시 일산동구 장항동 756 에메랄드빌딩,4,19
998,세류역 주차타워,37.244931,127.014044,경기 수원시 권선구 장지동 25-4,9,20
999,e편한세상시티미사,37.564747,127.190192,경기 하남시 망월동 1094 e편한세상시티미사 지하4층,10,28
1000,no_name,37.482018,127.593199,경기 양평군 용문면 다문리 747-4,9,15
1001,동행주차타워,36.51253,127.243181,세종특별자치시 아름동 1309,8,28
1002,한라비발디아파트 111동,37.403806,126.902068,경기 안양시 만안구 박달동 114 한라비발디아파트,6,18
1003,KT&G세종타워 주차장,36.50118,127.258697,세종특별자치시 어진동 539,4,29
1004,신유플라자,37.637548,126.643962,경기 김포시 마산동 648-1,9,19
1005,SB비즈타워 주차장,37.561664,127.194149,경기 하남시 망월동 1134-1,10,19
1006,우성르보아파크,37.566733,127.188983,경기 하남시 망월동 1079 지하 2층,9,18
1007,no_name,37.641795,126.787447,경기 고양시 일산동구 백석동 1309 우림오피스텔,7,18
1008,정자역엠코헤리츠 1단지 ,37.363048,127.106607,경기 성남시 분당구 정자동 165-1,4,28
1009,no_name,37.634764,126.872533,경기 고양시 덕양구 도내동 966,8,28
1010,다온빌라,37.59,127.022088,서울 성북구 동선동2가 351,8,29
1011,세이브존 주차장,37.634168,126.83165,경기 고양시 덕양구 화정동 970 세이브존,4,28
1012,위례 센트럴 푸르지오 5404동,37.470337,127.15211,경기 성남시 수정구 창곡동 519,4,24
1013,일산동문5차아파트 503동,37.68879,126.770057,경기 고양시 일산서구 일산동 600-32 일산5차동문아파트,7,15
1014,송산빌딩주차장,37.736639,127.087804,경기 의정부시 용현동 556-1,7,17
1015,인창동 유수지주차장,37.604244,127.145592,경기 구리시 인창동 239-3,5,17
1016,이마트 분당점 별관 주차장,37.357533,127.119772,경기 성남시 분당구 정자동 212,4,20
1017,이마트 평촌점 지상 4층주차장,37.394866,126.963632,경기 안양시 동안구 관양동 1608 이마트평촌점,5,22
1018,이마트 하남점,37.552895,127.205189,경기 하남시 덕풍동 736,8,17
1019,호텔뉴브,37.503138,127.049163,서울 강남구 역삼동 708-35 호텔 뉴브,9,29
1020,KBS수원아트홀 지하주차장,37.268089,127.031082,경기 수원시 팔달구 인계동 468 KBS수원방송센타,7,24
1021,광명한진상가 주차장,37.477802,126.853383,경기 광명시 광명동 200-6,9,23
1022,쏘카 전용주차장,35.173425,128.951773,부산 강서구 대저2동 3132-1,10,29
1023,관양1동 공영주차타워,37.406467,126.960935,경기 안양시 동안구 관양동 1407-12,4,23
1024,미래주차장,37.747085,127.035071,경기 의정부시 가능동 668-7,8,26
1025,연극인주택,37.58772,127.009522,서울 성북구 삼선동2가 77,4,30
1026,SI타워,37.501775,127.037966,서울 강남구 역삼동 679-4 서울인터내셔널타워,4,30
1027,역삼역 센트럴푸르지오시티,37.500748,127.040784,서울 강남구 역삼동 719-24 역삼역센트럴푸르지오,4,28
1028,GS파크 대치사거리점,37.502567,127.063229,서울 강남구 대치동 980-5,4,28
1029,마곡 747타워,37.559415,126.826256,서울 강서구 마곡동 798-3,9,17
1030,우덕빌딩,37.492659,127.030629,서울 강남구 역삼동 832-2 우덕빌딩,10,20
1031,연세프라자,37.115701,126.910595,경기 화성시 향남읍 하길리 1472-2,6,19
1032,(주) 동성 주차장,37.157591,126.848061,경기 화성시 팔탄면 노하리 621-17,10,17
1033,삼성주차장,37.528345,127.033122,서울 강남구 신사동 617-8,10,30
1034,다산유료주차장,37.60172,127.173517,경기 남양주시 다산동 6217,10,26
1035,무지개마을금강아파트,37.336716,127.117697,경기 성남시 분당구 구미동 213 1103동 뒤편 지상주차장,8,26
1036,수원SKSKYVIEW 123~125동 주차장,37.306125,126.98572,경기 수원시 장안구 정자동 945,7,15
1037,호텔지오 지상주차장,37.266238,127.029808,경기 수원시 팔달구 인계동 1033-5,10,25
1038,대림아크로텔,37.362505,127.107546,경기 성남시 분당구 정자동 168-1 대림아크로텔 대림아크로텔 오피스텔,5,28
1039,까치마을롯데선경아파트 407동 앞,37.347872,127.112624,경기 성남시 분당구 구미동 63,4,26
1040,COCOON DONGDUK_A 빌라 주차장,37.606821,127.04347,서울 성북구 상월곡동 86-84,5,28
1041,래미안강남힐즈 614동,37.474639,127.093929,서울 강남구 자곡동 611 래미안 강남힐즈,5,16
1042,성라공원 주차장,37.643777,126.839954,경기 고양시 덕양구 화정동 148-28,8,26
1043,미사공원 임시주차장,37.558319,127.188548,경기 하남시 풍산동 499 미사 무료주차장,4,21
1044,김포웅신타워,37.611399,126.732847,경기 김포시 풍무동 258-7 김포웅신타워,7,25
1045,퇴계원역(경춘선),37.647985,127.143755,경기 남양주시 퇴계원읍 퇴계원리 218-142 퇴계원역 코레일 주차장,8,29
1046,이마트 다산점,37.608554,127.157796,경기 남양주시 다산동 4001-29  이마트 다산점,4,29
1047,포레힐호텔 주차장,37.512066,127.023532,서울 강남구 논현동 54-4 포레힐호텔주차장 지하 5층,6,15
1048,마곡엠밸리2단지 ,37.569572,126.819868,서울 강서구 마곡동 735 마곡엠밸리2단지,10,27
1049,에코브릿지2 주차장,37.563268,127.189902,경기 하남시 망월동 1098-1 에코브릿지2 지하2층,5,22
1050,판교 경기기업성장센터,37.412329,127.094342,경기 성남시 수정구 시흥동 293  판교 경기기업성장센터 지하 2층,6,15
1051,e편한세상시티한강신도시오피스텔,37.644606,126.62321,경기 김포시 구래동 6882-1,9,18
1052,파인블루빌딩,37.555563,126.864729,서울 강서구 등촌동 632-6 파인블루빌딩,6,21
1053,석수역 sk주유소,37.433782,126.902878,경기 안양시 만안구 석수동 365-2 남서울주유소,4,17
1054,태영아파트 103동,37.695071,126.757322,경기 고양시 일산서구 덕이동 1521 태영아파트 103동 앞 지상주차장,7,29
1055,미사 신성주차타워,37.561704,127.191565,경기 하남시 망월동 1110 미사신성타워,5,23
1056,금부빌딩 주차장,37.561717,126.85336,서울 강서구 등촌동 73-1 금부빌딩,5,18
1057,햇빛마을 24단지 아파트 2405동 앞,37.620653,126.841498,경기 고양시 덕양구 행신동 958 햇빛마을24단지아파트 2405동 앞 지상주차장,7,27
1058,하남 퀸즈파크미사 2차,37.56256,127.195644,경기 하남시 망월동 1138  퀸즈파크미사 2차 지하 3층,4,29
1059,e편한세상 삼송 3차 304동,37.648912,126.89294,경기 고양시 덕양구 동산동 368 e편한세상 시티 삼송3차 304동 지하 1층,6,18
1060,중산동 주차타워,37.677556,126.78217,경기 고양시 일산동구 중산동 1836-3,7,15
1061,관양2동 공영주차장,37.398921,126.975081,경기 안양시 동안구 관양동 1497,10,27
1062,아이플렉스,37.288126,127.057423,경기 수원시 영통구 이의동 1335 아이플렉스 지상6층,10,18
1063,미사푸르지오시티 B동,37.564943,127.191298,경기 하남시 망월동 1096-1  미사푸르지오시티 B동,9,23
1064,세종시청 앞 공터주차장,36.477426,127.288036,세종특별자치시 보람동 700-72,7,27
1065,햇빛마을 18단지 아파트 1816동 뒤,37.62558,126.836906,경기 고양시 덕양구 행신동 938 햇빛마을18단지아파트,4,28
1066,세양 APEX TOWER,37.518459,127.026053,서울 강남구 논현동 6-21 세양 APEX TOWER,8,20
1067,승리주차장,37.476405,127.048209,서울 강남구 개포동 1222-2 승리주차장,8,23
1068,서현 파크프라자,37.382611,127.125988,경기 성남시 분당구 서현동 89 서현파크플라자 서현파크프라자,4,30
1069,광교스마트법조프라자,37.291084,127.065974,경기 수원시 영통구 하동 988-1,5,28
1070,김포중삼거리,37.622609,126.711231,경기 김포시 사우동 1140-3,5,25
1071,동탄역 공영주차장(주차비카드제공),37.197182,127.097149,경기 화성시 오산동 968-5 동탄역 공영주차장,9,18
1072,무지개마을청구아파트 501동 지하주차장,37.339252,127.118811,경기 성남시 분당구 구미동 221 무지개마을청구아파트,7,28
1073,성균관대역 환승주차장(주차비카드제공),37.300054,126.970675,경기 수원시 장안구 율전동 301-1 지상 4층,8,20
